epoch,datetime,duration,total_reward,ball_x,ball_y,ball_mass_g,terminated,truncated,total_reward_per_L1_dist
167,10/29 19:05:57,1466,-120567.49660349204,0.06038684770464897,0.023823045194149017,22.80720230189885,False,True,-1431749.875
168,10/29 19:06:04,1314,-90510.17521493648,0.042614515870809555,0.12711547315120697,24.666933018076897,False,True,-533259.75
169,10/29 19:06:16,2734,-132682.58881684963,-0.11889684200286865,-0.05011317506432533,6.889004288719805,False,True,-785057.5625
170,10/29 19:06:25,1669,-125999.4596775927,0.06621712446212769,0.09904888272285461,22.062964713496363,False,True,-762404.0
171,10/29 19:06:32,1373,-107547.26276603756,0.05590028315782547,0.0015575493453070521,27.214928316880155,False,True,-1871759.875
172,10/29 19:06:47,3143,-113403.80724036889,0.04146949574351311,0.13122054934501648,17.509295245361077,False,True,-656689.875
173,10/29 19:07:13,5572,-121940.2979869033,-0.036383189260959625,0.027379000559449196,23.760862897008472,False,True,-13542619.0
174,10/29 19:07:20,1486,-125866.5604955965,0.12149779498577118,-0.08128052204847336,8.792534417606666,False,True,-3129664.25
175,10/29 19:07:23,590,-106707.15307261843,0.08065266162157059,-0.14183470606803894,2.983564995777228,False,True,-1744092.625
176,10/29 19:07:29,1079,-134574.3129450489,0.08395759016275406,-0.01328662782907486,2.7362504167887858,False,True,-1904237.75
177,10/29 19:07:32,545,-122675.72169129546,0.1258193999528885,-0.12038154900074005,3.141382122005107,False,True,-22559596.0
178,10/29 19:07:34,332,-99624.96459607863,-0.024018332362174988,-0.1353519856929779,1.541727413977182,False,True,-625116.1875
179,10/29 19:07:37,625,-107799.31559558219,0.09192181378602982,-0.09020477533340454,16.22273205224389,False,True,-62782120.0
180,10/29 19:07:41,806,-111139.16421341714,0.11733610928058624,-0.020170951262116432,22.246234898958903,False,True,-1143817.0
181,10/29 19:08:20,8406,-96770.77660235256,-0.12989486753940582,0.08106900006532669,14.329272701274316,False,True,-1981957.125
182,10/29 19:08:24,657,-103927.21440439363,0.003929968923330307,0.12130468338727951,14.876844063440393,False,True,-829859.875
183,10/29 19:08:29,1034,-148997.88592874265,-0.0610988475382328,-0.006072385236620903,22.054098418484667,False,True,-2218180.25
184,10/29 19:08:36,1387,-131215.93157918577,-0.12653082609176636,-0.12306933850049973,21.46947534490771,False,True,-525704.5
185,10/29 19:08:48,2714,-110055.06305312863,-0.06320846080780029,0.0758875235915184,22.25059279087118,False,True,-8680063.0
186,10/29 19:08:56,1628,-134668.5320597325,0.0647168755531311,-0.006387284025549889,23.6437457676561,False,True,-2308751.5
187,10/29 19:09:03,1376,-107568.0557849688,-0.05253330245614052,-0.0578196682035923,17.6801632759799,False,True,-974763.5625
188,10/29 19:09:15,2758,-123914.98395557085,0.0012691996525973082,0.09245464205741882,29.677029128985772,False,True,-1322128.75
189,10/29 19:09:21,1203,-102465.69218294087,0.11592959612607956,-0.07333201915025711,8.821672283054953,False,True,-2405434.75
190,10/29 19:09:29,1425,-118293.54693157002,-0.011180122382938862,0.12522979080677032,8.80918951604329,False,True,-1037210.8125
191,10/29 19:09:33,756,-110237.55417554581,-0.055474456399679184,0.13624821603298187,12.917874078116027,False,True,-1364769.5
192,10/29 19:09:39,1194,-105602.68052183953,-0.12582185864448547,-0.06706900894641876,18.57165097820842,False,True,-547473.6875
193,10/29 19:09:44,1118,-167595.39052384743,-0.02368270792067051,-0.11145918071269989,11.991835979671587,False,True,-1240143.875
194,10/29 19:09:51,1345,-101814.70999255378,0.09079311788082123,-0.09139356017112732,23.22336006451896,False,True,-169566192.0
195,10/29 19:09:58,1548,-148009.4204728676,0.06179021671414375,-0.06512430310249329,14.694986017242018,False,True,-44392796.0
196,10/29 19:10:04,1162,-113831.73990901747,0.0705375149846077,-0.02693181484937668,2.2612682202604906,False,True,-2610478.5
197,10/29 19:10:11,1580,-120666.72826969877,0.0960073322057724,-0.0639495998620987,14.492376514626661,False,True,-3764044.25
198,10/29 19:10:18,1333,-144165.7370250461,-0.07988780736923218,-0.019979674369096756,12.134779068479439,False,True,-1443570.375
199,10/29 19:10:27,1991,-143465.61950157888,-0.00022685882868245244,-0.05545591935515404,3.057106541328247,False,True,-2576481.0
200,10/29 19:10:37,1984,-139546.06280148204,0.013200637884438038,-0.10198020935058594,10.274065733528886,False,True,-1571826.375
201,10/29 19:10:59,4698,-194354.24396739696,0.010125507600605488,0.01571211777627468,25.48978220767054,False,True,-7522140.5
