epoch,datetime,duration,total_reward,ball_x,ball_y,ball_mass_g,terminated,truncated,total_reward_per_L1_dist
109,10/30 14:03:52,1805,-94016.99722277789,0.10486747324466705,0.079076386988163,10.487803853130563,False,True,0.13134025354335344,0.21214017880337224,-715827.7427243149
110,10/30 14:05:33,10000,-74486.42906166923,-0.12162698060274124,-0.06814006716012955,2.8824242495753647,False,True,0.13941374310825366,0.13492106129257275,-534283.2593184956
111,10/30 14:07:19,9767,-17433.101816863258,-0.04048001393675804,0.10085716843605042,6.578431795043979,False,True,0.10867750485095728,0.1168511418262065,-160411.31824632335
112,10/30 14:07:52,2699,-119476.41281983475,-0.004328492097556591,0.13898031413555145,10.059833605352564,False,True,0.13904770440247452,0.14607734443544695,-859247.6469371221
113,10/30 14:07:58,484,-99123.30544503633,0.11593413352966309,0.0766822099685669,26.689056756741422,False,True,0.13899958532129153,0.2122071296974867,-713119.432809221
114,10/30 14:08:06,594,-102541.74398701437,0.10474503040313721,-0.08075936883687973,25.23232460299942,False,True,0.13226335962950114,0.212332134338999,-775284.5858010595
115,10/30 14:08:11,401,-99643.22288926622,0.06296667456626892,-0.1266385018825531,25.06536432754604,False,True,0.1414288223544423,0.11546613149188627,-704546.7906078228
116,10/30 14:10:02,10000,-25204.818166847843,0.06604639440774918,0.06946500390768051,2.023944737530845,False,True,0.09585151553869904,0.07484515355673041,-262956.9081426956
117,10/30 14:10:12,1064,-111184.89556767985,-0.0765577182173729,-0.005318148527294397,15.461486390108771,False,True,0.07674221336521977,0.09203453944871885,-1448810.1227748767
118,10/30 14:10:20,1210,-104456.31411091734,-0.12910224497318268,0.016298728063702583,16.407526322578114,False,True,0.13012701038123153,0.04796248035990007,-802725.8430428313
119,10/30 14:10:30,1532,-126379.79641542767,0.028439296409487724,0.08650364726781845,16.398447182276136,False,True,0.09105863373599128,0.0036094597888052557,-1387894.7138812116
120,10/30 14:10:34,574,-97937.10366306691,-0.03251998871564865,-0.11153952777385712,12.838777855010031,False,True,0.11618354218007314,0.006710444777289685,-842951.6076491623
121,10/30 14:10:40,858,-101159.57646781413,0.0900394469499588,-0.11463835090398788,5.713228565877415,False,True,0.14577054619207702,0.1726991771400772,-693964.4469364854
122,10/30 14:10:43,386,-99048.20951274653,-0.008274401538074017,-0.1314239203929901,24.169475636182362,False,True,0.13168413818406158,0.013934958213501701,-752165.0737790593
123,10/30 14:10:49,888,-95099.97836802073,-0.00042936665704473853,-0.025343552231788635,21.512643848904542,False,True,0.02534718878757799,0.17340630141993482,-3751894.506527162
124,10/30 14:10:55,1035,-116023.25813841971,0.028452523052692413,0.08038651198148727,22.750206991016807,False,True,0.08527331093164087,0.21225831084329638,-1360604.5885966532
125,10/30 14:11:00,667,-98128.37028636818,0.10601100325584412,0.0721702128648758,17.090337122366464,False,True,0.12824536461660777,0.21230173153553464,-765161.1469913553
126,10/30 14:11:07,1115,-87543.66907773592,-0.02662181667983532,0.029896998777985573,19.36241743873202,False,True,0.04003188313107098,0.21227353960294756,-2186848.637399933
127,10/30 14:11:15,1160,-103471.7275827819,-0.07432369887828827,0.04279278591275215,19.983200171734286,False,True,0.08576266428756991,0.1644368098270434,-1206489.192497937
128,10/30 14:11:18,510,-99172.32056512476,-0.07012155652046204,-0.12168270349502563,16.141421014674936,False,True,0.14044113855270376,0.059664068459149046,-706148.6512223629
129,10/30 14:12:29,10000,-61898.6526935616,0.11711984872817993,-0.04710441827774048,2.024343159425101,False,True,0.1262374143771663,0.16020436314256978,-490335.2385579102
130,10/30 14:12:39,952,-105203.73595345239,-0.10133810341358185,-0.0041456688195466995,19.624049917704426,False,True,0.10142286495171665,0.05989264825171891,-1037278.2902902187
131,10/30 14:13:57,8213,-108370.59313763093,0.0643608570098877,-0.13290923833847046,27.60052681877296,False,True,0.1476725644983621,0.21232723827008804,-733857.3248576103
132,10/30 14:14:07,1360,-107393.3535822494,0.08279761672019958,-0.13347454369068146,19.185617885946748,False,True,0.15706972628211063,0.2122383842982338,-683730.4433151031
133,10/30 14:15:02,5590,-87414.47228299658,-0.11914830654859543,-0.05215978994965553,4.760882463686649,False,True,0.1300652234091578,0.21214315015748736,-672081.8216565781
134,10/30 14:15:11,838,-95554.00828567756,0.05270170047879219,0.02011909708380699,26.534143114388787,False,True,0.056411410911929194,0.21217660502572114,-1693877.297890292
135,10/30 14:16:54,10000,-82274.84667247582,0.11245367676019669,0.10051815956830978,2.3891516073453523,False,True,0.1508301344377753,0.12447697758982505,-545480.1653473177
